score_threshold,patient_count,tp,fp,tn,fn,precision,recall,specificity,f1,balanced_accuracy,youden_j
0.528000,605,224,63,164,154,0.780488,0.592593,0.722467,0.673684,0.657530,0.315060
0.528100,605,224,63,164,154,0.780488,0.592593,0.722467,0.673684,0.657530,0.315060
0.528200,605,224,63,164,154,0.780488,0.592593,0.722467,0.673684,0.657530,0.315060
0.528300,605,224,63,164,154,0.780488,0.592593,0.722467,0.673684,0.657530,0.315060
0.528400,605,224,63,164,154,0.780488,0.592593,0.722467,0.673684,0.657530,0.315060
0.528500,605,224,63,164,154,0.780488,0.592593,0.722467,0.673684,0.657530,0.315060
0.528600,605,224,63,164,154,0.780488,0.592593,0.722467,0.673684,0.657530,0.315060
0.528700,605,223,63,164,155,0.779720,0.589947,0.722467,0.671687,0.656207,0.312414
0.528800,605,223,63,164,155,0.779720,0.589947,0.722467,0.671687,0.656207,0.312414
0.528900,605,223,63,164,155,0.779720,0.589947,0.722467,0.671687,0.656207,0.312414
0.529000,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.529100,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.529200,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.529300,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.529400,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.529500,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.529600,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.529700,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.529800,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.529900,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.530000,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.530100,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.530200,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.530300,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.530400,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.530500,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.530600,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.530700,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.530800,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.530900,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.531000,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.531100,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.531200,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.531300,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.531400,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.531500,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.531600,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.531700,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.531800,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.531900,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.532000,605,223,62,165,155,0.782456,0.589947,0.726872,0.672700,0.658410,0.316819
0.532100,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.532200,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.532300,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.532400,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.532500,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.532600,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.532700,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.532800,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.532900,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.533000,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.533100,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.533200,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.533300,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.533400,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.533500,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.533600,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.533700,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.533800,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.533900,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.534000,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.534100,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.534200,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.534300,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.534400,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.534500,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.534600,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.534700,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.534800,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.534900,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.535000,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.535100,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.535200,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.535300,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.535400,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.535500,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.535600,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.535700,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.535800,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.535900,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.536000,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.536100,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.536200,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.536300,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.536400,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.536500,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.536600,605,222,62,165,156,0.781690,0.587302,0.726872,0.670695,0.657087,0.314174
0.536700,605,221,62,165,157,0.780919,0.584656,0.726872,0.668684,0.655764,0.311528
0.536800,605,221,62,165,157,0.780919,0.584656,0.726872,0.668684,0.655764,0.311528
0.536900,605,221,62,165,157,0.780919,0.584656,0.726872,0.668684,0.655764,0.311528
0.537000,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.537100,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.537200,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.537300,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.537400,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.537500,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.537600,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.537700,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.537800,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.537900,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.538000,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.538100,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.538200,605,220,62,165,158,0.780142,0.582011,0.726872,0.666667,0.654441,0.308883
0.538300,605,218,62,165,160,0.778571,0.576720,0.726872,0.662614,0.651796,0.303592
0.538400,605,218,62,165,160,0.778571,0.576720,0.726872,0.662614,0.651796,0.303592
0.538500,605,218,62,165,160,0.778571,0.576720,0.726872,0.662614,0.651796,0.303592
0.538600,605,218,62,165,160,0.778571,0.576720,0.726872,0.662614,0.651796,0.303592
0.538700,605,218,62,165,160,0.778571,0.576720,0.726872,0.662614,0.651796,0.303592
0.538800,605,218,62,165,160,0.778571,0.576720,0.726872,0.662614,0.651796,0.303592
0.538900,605,218,62,165,160,0.778571,0.576720,0.726872,0.662614,0.651796,0.303592
0.539000,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.539100,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.539200,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.539300,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.539400,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.539500,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.539600,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.539700,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.539800,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.539900,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.540000,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.540100,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.540200,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.540300,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.540400,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.540500,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.540600,605,217,62,165,161,0.777778,0.574074,0.726872,0.660578,0.650473,0.300946
0.540700,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.540800,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.540900,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.541000,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.541100,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.541200,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.541300,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.541400,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.541500,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.541600,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.541700,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.541800,605,216,62,165,162,0.776978,0.571429,0.726872,0.658537,0.649150,0.298301
0.541900,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.542000,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.542100,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.542200,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.542300,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.542400,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.542500,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.542600,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.542700,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.542800,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.542900,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.543000,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.543100,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.543200,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.543300,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.543400,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.543500,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.543600,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.543700,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.543800,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.543900,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.544000,605,216,61,166,162,0.779783,0.571429,0.731278,0.659542,0.651353,0.302706
0.544100,605,215,61,166,163,0.778986,0.568783,0.731278,0.657492,0.650030,0.300061
0.544200,605,215,61,166,163,0.778986,0.568783,0.731278,0.657492,0.650030,0.300061
0.544300,605,215,61,166,163,0.778986,0.568783,0.731278,0.657492,0.650030,0.300061
0.544400,605,215,61,166,163,0.778986,0.568783,0.731278,0.657492,0.650030,0.300061
0.544500,605,215,61,166,163,0.778986,0.568783,0.731278,0.657492,0.650030,0.300061
0.544600,605,215,60,167,163,0.781818,0.568783,0.735683,0.658499,0.652233,0.304466
0.544700,605,215,60,167,163,0.781818,0.568783,0.735683,0.658499,0.652233,0.304466
0.544800,605,215,60,167,163,0.781818,0.568783,0.735683,0.658499,0.652233,0.304466
0.544900,605,215,60,167,163,0.781818,0.568783,0.735683,0.658499,0.652233,0.304466
0.545000,605,215,60,167,163,0.781818,0.568783,0.735683,0.658499,0.652233,0.304466
0.545100,605,215,60,167,163,0.781818,0.568783,0.735683,0.658499,0.652233,0.304466
0.545200,605,215,60,167,163,0.781818,0.568783,0.735683,0.658499,0.652233,0.304466
0.545300,605,215,60,167,163,0.781818,0.568783,0.735683,0.658499,0.652233,0.304466
0.545400,605,215,59,168,163,0.784672,0.568783,0.740088,0.659509,0.654436,0.308871
0.545500,605,215,59,168,163,0.784672,0.568783,0.740088,0.659509,0.654436,0.308871
0.545600,605,215,59,168,163,0.784672,0.568783,0.740088,0.659509,0.654436,0.308871
0.545700,605,215,59,168,163,0.784672,0.568783,0.740088,0.659509,0.654436,0.308871
0.545800,605,215,59,168,163,0.784672,0.568783,0.740088,0.659509,0.654436,0.308871
0.545900,605,215,59,168,163,0.784672,0.568783,0.740088,0.659509,0.654436,0.308871
0.546000,605,215,59,168,163,0.784672,0.568783,0.740088,0.659509,0.654436,0.308871
0.546100,605,215,59,168,163,0.784672,0.568783,0.740088,0.659509,0.654436,0.308871
0.546200,605,215,59,168,163,0.784672,0.568783,0.740088,0.659509,0.654436,0.308871
0.546300,605,215,59,168,163,0.784672,0.568783,0.740088,0.659509,0.654436,0.308871
0.546400,605,215,59,168,163,0.784672,0.568783,0.740088,0.659509,0.654436,0.308871
0.546500,605,214,59,168,164,0.783883,0.566138,0.740088,0.657450,0.653113,0.306226
0.546600,605,214,58,169,164,0.786765,0.566138,0.744493,0.658462,0.655315,0.310631
0.546700,605,214,58,169,164,0.786765,0.566138,0.744493,0.658462,0.655315,0.310631
0.546800,605,214,58,169,164,0.786765,0.566138,0.744493,0.658462,0.655315,0.310631
0.546900,605,213,58,169,165,0.785978,0.563492,0.744493,0.656394,0.653993,0.307985
0.547000,605,213,58,169,165,0.785978,0.563492,0.744493,0.656394,0.653993,0.307985
0.547100,605,213,57,170,165,0.788889,0.563492,0.748899,0.657407,0.656195,0.312391
0.547200,605,213,57,170,165,0.788889,0.563492,0.748899,0.657407,0.656195,0.312391
0.547300,605,213,57,170,165,0.788889,0.563492,0.748899,0.657407,0.656195,0.312391
0.547400,605,213,57,170,165,0.788889,0.563492,0.748899,0.657407,0.656195,0.312391
0.547500,605,213,57,170,165,0.788889,0.563492,0.748899,0.657407,0.656195,0.312391
0.547600,605,213,57,170,165,0.788889,0.563492,0.748899,0.657407,0.656195,0.312391
0.547700,605,213,57,170,165,0.788889,0.563492,0.748899,0.657407,0.656195,0.312391
0.547800,605,213,57,170,165,0.788889,0.563492,0.748899,0.657407,0.656195,0.312391
0.547900,605,213,57,170,165,0.788889,0.563492,0.748899,0.657407,0.656195,0.312391
0.548000,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.548100,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.548200,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.548300,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.548400,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.548500,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.548600,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.548700,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.548800,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.548900,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.549000,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.549100,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.549200,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.549300,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.549400,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.549500,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.549600,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.549700,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.549800,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.549900,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.550000,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.550100,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.550200,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.550300,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.550400,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.550500,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.550600,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.550700,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.550800,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.550900,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.551000,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.551100,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.551200,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.551300,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.551400,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.551500,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.551600,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.551700,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.551800,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.551900,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.552000,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.552100,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.552200,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.552300,605,212,57,170,166,0.788104,0.560847,0.748899,0.655332,0.654873,0.309745
0.552400,605,211,57,170,167,0.787313,0.558201,0.748899,0.653251,0.653550,0.307100
0.552500,605,211,57,170,167,0.787313,0.558201,0.748899,0.653251,0.653550,0.307100
0.552600,605,211,57,170,167,0.787313,0.558201,0.748899,0.653251,0.653550,0.307100
0.552700,605,211,57,170,167,0.787313,0.558201,0.748899,0.653251,0.653550,0.307100
0.552800,605,211,57,170,167,0.787313,0.558201,0.748899,0.653251,0.653550,0.307100
0.552900,605,211,57,170,167,0.787313,0.558201,0.748899,0.653251,0.653550,0.307100
0.553000,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.553100,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.553200,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.553300,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.553400,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.553500,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.553600,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.553700,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.553800,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.553900,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.554000,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.554100,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.554200,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.554300,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.554400,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.554500,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.554600,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.554700,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.554800,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.554900,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.555000,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.555100,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.555200,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.555300,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.555400,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.555500,605,210,57,170,168,0.786517,0.555556,0.748899,0.651163,0.652227,0.304454
0.555600,605,210,56,171,168,0.789474,0.555556,0.753304,0.652174,0.654430,0.308860
0.555700,605,210,56,171,168,0.789474,0.555556,0.753304,0.652174,0.654430,0.308860
0.555800,605,210,56,171,168,0.789474,0.555556,0.753304,0.652174,0.654430,0.308860
0.555900,605,209,56,171,169,0.788679,0.552910,0.753304,0.650078,0.653107,0.306214
0.556000,605,209,56,171,169,0.788679,0.552910,0.753304,0.650078,0.653107,0.306214
0.556100,605,209,56,171,169,0.788679,0.552910,0.753304,0.650078,0.653107,0.306214
0.556200,605,209,56,171,169,0.788679,0.552910,0.753304,0.650078,0.653107,0.306214
0.556300,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.556400,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.556500,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.556600,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.556700,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.556800,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.556900,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.557000,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.557100,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.557200,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.557300,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.557400,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.557500,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.557600,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.557700,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.557800,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.557900,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.558000,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.558100,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.558200,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.558300,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.558400,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.558500,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.558600,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.558700,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.558800,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
0.558900,605,208,56,171,170,0.787879,0.550265,0.753304,0.647975,0.651784,0.303569
